ticker,date,open,high,low,close,volume
HCC,2026-07-13,80.0203,82.2184,80.0203,82.0486,619200
HCC,2026-07-14,84.3566,84.4795,81.9486,83.2575,539100
HCC,2026-07-15,83.7571,84.3166,81.3732,81.7788,428600
HCC,2026-07-16,82.3383,82.8079,79.8115,80.37,447500
HCC,2026-07-17,79.7805,80.5998,78.5666,78.8414,680300
HCC,2026-07-20,79.211,79.281,77.6864,78.9313,571300
HCC,2026-07-21,79.6007,80.7597,77.9321,79.6906,526400
HCC,2026-07-22,80.6498,83.0577,80.0503,83.0277,539500
HCC,2026-07-23,83.5872,84.8062,80.43,80.9795,688200
HCC,2026-07-24,82.1984,82.2084,79.5457,80.0004,554900
HCC,2026-07-27,80.35,81.589,78.8414,80.5898,652300
HCC,2026-07-28,79.5707,80.9495,77.9521,78.9313,1459400
HCC,2026-07-29,78.9313,79.9204,76.5084,78.9513,1181000
HCC,2026-07-30,79.9104,80.7877,78.7764,80.3301,520600
HCC,2026-07-31,80.5099,80.8496,77.9321,79.3409,862300
HCC,2026-08-03,79.4209,80.8246,77.9322,80.43,524400
HCC,2026-08-04,81.0994,82.698,80.8596,81.4291,487200
HCC,2026-08-05,82.648,85.1858,82.3883,84.2267,825100
HCC,2026-08-06,86.4847,91.1906,83.1876,89.542,918400
HCC,2026-08-07,88.7228,92.2197,87.6817,91.89,702500
HCC,2026-08-10,91.45,95.68,90.04,95.37,594100
HCC,2026-08-11,96.31,98.25,95.23,97.79,715000
HCC,2026-08-12,99.26,99.875,96.25,96.72,629600
HCC,2026-08-13,95.94,98.02,86.945,94.38,452300
HCC,2026-08-14,95.63,99.0,95.58,98.2,535000
HCC,2026-08-17,97.93,99.23,96.341,98.63,578800
HCC,2026-08-18,97.23,98.76,96.42,97.74,324300
HCC,2026-08-19,100.0,105.76,99.79,105.05,683800
HCC,2026-08-20,102.95,106.0,102.465,103.36,519000
HCC,2026-08-21,105.2,109.42,105.033,106.73,776800
HCC,2026-08-24,107.23,111.2,105.185,106.6,728800
HCC,2026-08-25,105.63,106.0,102.72,105.29,465500
HCC,2026-08-26,106.55,108.77,103.18,105.22,619800
HCC,2026-08-27,105.02,109.41,104.04,108.26,590600
HCC,2026-08-28,108.51,109.9,106.79,107.07,469000
HCC,2026-08-31,109.05,110.5,107.905,108.24,612700
HCC,2026-09-01,108.02,110.0,106.03,106.23,404300
HCC,2026-09-02,107.21,111.42,106.21,108.53,462100
HCC,2026-09-03,108.75,108.865,102.28,103.27,508000
HCC,2026-09-04,103.09,106.19,101.75,104.45,398400
SAIC,2026-03-03,90.4906,94.055,90.0835,93.7472,487600
SAIC,2026-03-04,93.638,94.3231,92.0593,92.6352,668700
SAIC,2026-03-05,92.6352,93.9259,91.5629,92.7444,463000
SAIC,2026-03-06,92.8536,94.9387,91.0466,94.7202,529000
SAIC,2026-03-09,94.0153,94.4522,92.2579,93.638,544000
SAIC,2026-03-10,93.3997,93.9557,88.1673,89.875,696900
SAIC,2026-03-11,89.875,91.404,89.3687,90.9473,496700
SAIC,2026-03-12,90.9672,92.9926,90.6594,90.8877,699100
SAIC,2026-03-13,91.3445,92.3373,90.2027,91.2551,784600
SAIC,2026-03-16,90.3317,94.3132,89.2992,92.387,1427500
SAIC,2026-03-17,93.0423,94.7004,90.8083,93.9061,1027200
SAIC,2026-03-18,92.9132,97.401,92.9132,95.7131,649500
SAIC,2026-03-19,95.6138,97.1925,95.1869,96.4677,565100
SAIC,2026-03-20,96.5869,97.3911,95.6535,96.0507,1954800
SAIC,2026-03-23,95.6039,97.5996,95.038,96.1798,638800
SAIC,2026-03-24,95.9812,95.9812,93.6877,94.6706,617000
SAIC,2026-03-25,94.6706,95.8223,92.9926,95.7727,461500
SAIC,2026-03-26,95.5046,99.1782,95.3557,98.6917,642900
SAIC,2026-03-27,98.6917,98.8407,96.1599,96.567,494800
SAIC,2026-03-30,96.7854,98.0662,93.5983,94.1245,711800
SAIC,2026-03-31,94.5415,95.9514,91.9402,94.2437,758900
SAIC,2026-04-01,94.6011,97.3911,93.5784,96.6266,483500
SAIC,2026-04-02,96.6266,99.6945,95.8323,99.3967,426600
SAIC,2026-04-06,98.93,99.496,98.3144,98.8605,318600
SAIC,2026-04-07,98.8307,100.8562,98.2946,100.191,448100
SAIC,2026-04-08,99.774,101.7399,97.0833,97.2819,611300
SAIC,2026-04-09,97.1528,97.1528,93.3104,94.3529,526100
SAIC,2026-04-10,94.3529,94.4625,91.0536,91.4224,614600
SAIC,2026-04-13,91.6915,95.0805,91.5022,94.7017,538100
SAIC,2026-04-14,94.7815,95.539,93.2166,94.1735,517800
SAIC,2026-04-15,94.323,96.8248,93.8047,95.8879,559200
SAIC,2026-04-16,95.8879,97.5425,94.612,94.921,359300
SAIC,2026-04-17,94.9908,96.1171,94.2831,95.0705,488100
SAIC,2026-04-20,95.2001,96.6055,94.1436,94.3927,417900
SAIC,2026-04-21,94.9609,97.5923,93.715,95.8281,496300
SAIC,2026-04-22,96.466,97.3332,94.5423,95.3995,439900
SAIC,2026-04-23,94.941,95.2001,93.3163,94.9609,494300
SAIC,2026-04-24,95.1702,96.147,93.7449,95.2998,441300
SAIC,2026-04-27,95.3995,97.2534,93.3462,93.4857,565700
SAIC,2026-04-28,94.4227,95.4493,92.6285,94.5722,420500
SAIC,2026-04-29,95.3596,95.5689,93.705,94.8214,407200
SAIC,2026-04-30,94.7715,96.5657,94.313,96.456,431400
SAIC,2026-05-01,97.3033,97.8714,95.3397,95.5988,414500
SAIC,2026-05-04,95.2898,98.1107,94.632,96.5457,380700
SAIC,2026-05-05,96.7351,98.1306,93.9941,95.2799,502500
SAIC,2026-05-06,94.4227,94.9609,92.5089,94.0539,524300
SAIC,2026-05-07,94.1635,95.858,92.6983,93.8146,602700
SAIC,2026-05-08,93.4359,94.5522,90.8742,93.6253,477100
SAIC,2026-05-11,93.6252,93.6452,91.1234,92.3494,516300
SAIC,2026-05-12,93.0172,94.8612,92.8478,93.695,475100
SAIC,2026-05-13,92.9375,93.3561,86.8373,90.1167,552300
SAIC,2026-05-14,90.1964,92.5288,89.698,92.3494,378300
SAIC,2026-05-15,93.0172,93.4159,91.8211,92.6285,351600
SAIC,2026-05-18,92.4092,96.5657,91.7314,95.6985,568200
SAIC,2026-05-19,96.5358,97.9711,94.6021,95.0107,646200
SAIC,2026-05-20,95.0107,96.4062,92.768,96.2268,428800
SAIC,2026-05-21,95.5689,96.4162,94.2333,95.858,310000
SAIC,2026-05-22,95.9876,99.835,95.2898,99.6855,406100
SAIC,2026-05-26,98.8183,102.1176,97.8714,101.0311,517000
SAIC,2026-05-27,100.5029,101.8186,99.7553,101.3302,557800
SAIC,2026-05-28,101.3302,105.068,100.0045,103.3635,511100
SAIC,2026-05-29,103.6825,105.676,102.1674,103.8619,845700
SAIC,2026-06-01,119.8,123.0096,111.7961,114.7066,1843500
SAIC,2026-06-02,113.052,114.0787,108.4271,112.9922,906000
SAIC,2026-06-03,112.9424,114.7963,108.9155,114.3578,716500
SAIC,2026-06-04,116.0722,118.0358,112.3343,116.1918,571400
SAIC,2026-06-05,117.3181,117.7866,113.072,113.979,501600
SAIC,2026-06-08,113.2912,116.2117,112.1848,112.8327,461700
SAIC,2026-06-09,112.753,114.1784,110.9588,113.7099,410300
SAIC,2026-06-10,113.6999,115.4941,112.9424,113.8594,401300
SAIC,2026-06-11,113.1517,116.3413,112.3643,114.5571,512000
SAIC,2026-06-12,115.4044,115.4741,113.2813,113.4407,487300
SAIC,2026-06-15,113.1916,113.4009,108.3872,109.0351,525500
SAIC,2026-06-16,108.9354,109.9521,106.8024,108.5168,558500
SAIC,2026-06-17,107.3306,109.972,104.8288,106.3837,600500
SAIC,2026-06-18,106.1046,106.4336,101.1707,102.0578,1606600
SAIC,2026-06-22,101.8983,103.2041,98.0209,100.2736,832600
SAIC,2026-06-23,101.7488,104.9982,101.4099,104.8188,659000
SAIC,2026-06-24,105.1079,108.1978,104.44,108.1181,1011100
SAIC,2026-06-25,108.1181,110.8392,105.1776,106.284,556300
SAIC,2026-06-26,107.0515,110.4405,107.0515,109.9322,741100
SAIC,2026-06-29,110.9489,112.7829,110.1415,112.5935,587000
SAIC,2026-06-30,112.2247,113.3311,109.6431,110.0518,561600
SAIC,2026-07-01,110.291,112.6334,104.8487,105.1278,791300
SAIC,2026-07-02,105.1278,110.6997,104.8288,110.6,499200
SAIC,2026-07-06,110.2711,114.6269,109.384,114.3279,813600
SAIC,2026-07-07,115.8728,117.2683,113.2115,113.3012,398800
SAIC,2026-07-08,113.1019,113.2813,111.9456,112.8726,318100
SAIC,2026-07-09,111.6267,113.7298,109.673,113.67,308500
SAIC,2026-07-10,114.32,115.03,112.18,112.62,258100
SAIC,2026-07-13,114.15,115.12,112.63,113.31,456400
SAIC,2026-07-14,111.47,115.11,110.35,113.92,469400
SAIC,2026-07-15,114.23,116.9,113.7,115.28,380300
SAIC,2026-07-16,116.18,116.34,113.02,114.9,331800
SAIC,2026-07-17,114.68,117.92,114.68,115.51,431100
SAIC,2026-07-20,115.73,115.99,112.09,112.66,439700
SAIC,2026-07-21,111.0,112.94,110.95,111.82,421500
SAIC,2026-07-22,112.74,116.48,112.49,115.95,373500
SAIC,2026-07-23,117.0,119.17,115.72,116.5,383200
SAIC,2026-07-24,116.08,122.33,116.08,118.99,655500
SAIC,2026-07-27,118.91,119.78,116.16,118.48,338700
SAIC,2026-07-28,120.0,122.61,118.04,121.59,458300
SAIC,2026-07-29,121.0,121.0,116.44,117.01,412000
SAIC,2026-07-30,115.16,116.38,113.8,115.72,299300
SAIC,2026-07-31,115.65,117.84,114.25,117.13,624300
SAIC,2026-08-03,117.85,120.54,117.7,120.12,380000
SAIC,2026-08-04,118.92,121.75,118.62,120.37,474100
SAIC,2026-08-05,121.87,121.87,119.5,120.3,332900
SAIC,2026-08-06,120.9,125.63,120.9,124.28,570100
SAIC,2026-08-07,123.97,127.22,122.6,126.54,385700
SAIC,2026-08-10,125.61,127.28,124.94,125.46,433300
SAIC,2026-08-11,125.46,126.59,123.65,125.39,287300
SAIC,2026-08-12,123.51,126.9,122.62,126.31,350700
SAIC,2026-08-13,127.22,128.0,124.69,126.66,336100
SAIC,2026-08-14,126.92,127.09,124.59,126.68,275300
SAIC,2026-08-17,125.31,126.81,124.08,124.34,267900
SAIC,2026-08-18,124.53,127.0,124.39,125.95,330600
SAIC,2026-08-19,125.95,129.7,125.02,128.71,411900
SAIC,2026-08-20,127.28,129.53,125.23,126.29,446300
SAIC,2026-08-21,127.12,128.78,125.0,128.04,319500
SAIC,2026-08-24,123.7,127.82,123.7,126.85,398500
SAIC,2026-08-25,126.97,128.35,125.81,127.28,465600
SAIC,2026-08-26,126.79,128.73,125.34,127.58,382400
SAIC,2026-08-27,126.73,130.53,126.24,128.96,436200
SAIC,2026-08-28,129.46,130.98,125.02,125.96,848500
SAIC,2026-08-31,140.39,142.66,127.1,128.22,1857600
SAIC,2026-09-01,127.01,128.45,124.05,126.78,608200
SAIC,2026-09-02,126.1,127.85,122.7,127.18,556200
SAIC,2026-09-03,127.56,129.37,124.79,126.5,489400
SAIC,2026-09-04,125.71,127.99,123.88,126.75,342900
TECX,2026-03-03,22.06,24.83,21.7,24.4,323100
TECX,2026-03-04,24.4,27.54,23.89,27.41,483500
TECX,2026-03-05,27.25,28.98,26.78,27.85,471900
TECX,2026-03-06,27.8,36.03,27.38,35.87,1145400
TECX,2026-03-09,35.15,35.8,31.91,34.0,726700
TECX,2026-03-10,33.87,34.54,32.12,33.24,451000
TECX,2026-03-11,32.88,35.43,32.13,34.79,415200
TECX,2026-03-12,34.32,35.0,32.98,34.12,260300
TECX,2026-03-13,34.68,34.68,31.39,33.31,270300
TECX,2026-03-16,33.57,34.46,32.21,32.4,114700
TECX,2026-03-17,32.36,32.97,31.42,31.48,220500
TECX,2026-03-18,31.37,32.54,30.69,32.15,201400
TECX,2026-03-19,32.04,32.46,30.77,30.83,290900
TECX,2026-03-20,30.75,31.42,29.42,29.88,290700
TECX,2026-03-23,30.42,30.73,29.31,29.44,195900
TECX,2026-03-24,29.35,30.26,28.2,30.07,123700
TECX,2026-03-25,30.26,31.84,30.25,31.06,204400
TECX,2026-03-26,30.5,31.99,30.5,30.76,129800
TECX,2026-03-27,30.45,31.05,29.23,29.35,157700
TECX,2026-03-30,29.4,29.99,28.8,28.87,230100
TECX,2026-03-31,29.68,31.64,29.68,30.91,152800
TECX,2026-04-01,31.05,32.27,30.7,30.78,158900
TECX,2026-04-02,30.28,31.8,30.05,30.52,163100
TECX,2026-04-06,30.63,31.49,29.85,29.98,168400
TECX,2026-04-07,29.67,29.72,28.42,29.04,311600
TECX,2026-04-08,29.79,30.56,29.08,30.06,161000
TECX,2026-04-09,29.86,31.19,29.68,31.09,167100
TECX,2026-04-10,31.07,31.28,30.11,30.72,99300
TECX,2026-04-13,30.72,31.37,29.85,29.96,218600
TECX,2026-04-14,30.55,31.48,29.39,29.95,198300
TECX,2026-04-15,30.1,30.36,28.86,29.69,169300
TECX,2026-04-16,29.66,29.85,29.0,29.68,127400
TECX,2026-04-17,30.36,30.38,29.29,29.51,175200
TECX,2026-04-20,29.41,29.41,28.4,28.76,219800
TECX,2026-04-21,28.93,29.61,27.41,27.64,451500
TECX,2026-04-22,28.04,28.5,26.83,28.5,242700
TECX,2026-04-23,28.3,29.35,27.54,28.44,335800
TECX,2026-04-24,28.96,28.96,27.56,28.54,255800
TECX,2026-04-27,28.52,29.77,28.2,28.75,154900
TECX,2026-04-28,29.03,29.03,26.61,27.2,185000
TECX,2026-04-29,27.15,27.66,26.73,27.07,225500
TECX,2026-04-30,27.31,28.07,27.1,27.97,129900
TECX,2026-05-01,28.06,29.27,27.33,29.06,117300
TECX,2026-05-04,29.02,30.5,29.02,29.65,180200
TECX,2026-05-05,29.96,29.96,28.74,29.36,96700
TECX,2026-05-06,29.32,30.12,28.8,29.02,237400
TECX,2026-05-07,28.69,28.8,26.31,26.87,242100
TECX,2026-05-08,27.0,30.36,27.0,29.0,432700
TECX,2026-05-11,28.99,30.27,26.98,27.52,548500
TECX,2026-05-12,27.81,28.12,26.68,27.96,237600
TECX,2026-05-13,27.93,29.31,27.43,28.81,222400
TECX,2026-05-14,28.9,30.43,28.12,29.8,234900
TECX,2026-05-15,29.26,29.38,27.78,27.89,298100
TECX,2026-05-18,27.76,28.08,26.91,27.7,377800
TECX,2026-05-19,27.38,28.2,26.98,27.29,215800
TECX,2026-05-20,27.37,28.87,27.1,28.84,180800
TECX,2026-05-21,28.48,29.09,27.94,28.52,103200
TECX,2026-05-22,28.54,29.25,27.91,29.12,109600
TECX,2026-05-26,30.92,32.26,29.35,29.99,367300
TECX,2026-05-27,29.97,31.05,28.55,30.43,228400
TECX,2026-05-28,30.43,30.65,29.48,29.78,89200
TECX,2026-05-29,29.93,31.86,29.5,31.17,336500
TECX,2026-06-01,30.83,30.95,28.71,28.89,157200
TECX,2026-06-02,28.51,28.72,27.28,27.43,189500
TECX,2026-06-03,27.39,28.72,27.0,28.42,131000
TECX,2026-06-04,28.8,29.64,28.4,29.13,65200
TECX,2026-06-05,29.13,29.39,28.0,29.0,85500
TECX,2026-06-08,28.96,29.51,28.25,29.1,84400
TECX,2026-06-09,29.41,30.5,27.18,28.56,258800
TECX,2026-06-10,27.96,29.32,27.64,28.05,101700
TECX,2026-06-11,27.57,30.29,27.3,29.34,158800
TECX,2026-06-12,29.3,30.38,28.81,30.28,101600
TECX,2026-06-15,30.58,31.03,29.26,29.39,103600
TECX,2026-06-16,29.51,30.17,28.3,30.01,88200
TECX,2026-06-17,30.06,31.21,29.15,30.06,190400
TECX,2026-06-18,30.82,31.23,29.27,30.02,106700
TECX,2026-06-22,30.07,31.0,30.03,30.34,106800
TECX,2026-06-23,30.29,31.31,29.54,30.59,86300
TECX,2026-06-24,30.59,31.61,30.49,30.72,95800
TECX,2026-06-25,30.96,31.29,30.19,31.03,80000
TECX,2026-06-26,31.26,32.11,30.23,31.99,307200
TECX,2026-06-29,32.15,33.24,31.06,33.09,256800
TECX,2026-06-30,33.48,35.2,33.28,34.38,193600
TECX,2026-07-01,34.11,34.57,31.72,32.74,231700
TECX,2026-07-02,32.75,38.12,32.13,37.93,478500
TECX,2026-07-06,38.4,39.53,35.02,35.22,244500
TECX,2026-07-07,35.31,38.33,34.57,36.54,365000
TECX,2026-07-08,36.31,37.75,34.66,35.48,279700
TECX,2026-07-09,35.34,36.34,34.65,35.27,216200
TECX,2026-07-10,35.58,35.58,33.86,34.37,100600
TECX,2026-07-13,33.95,34.95,32.29,34.34,150100
TECX,2026-07-14,34.69,35.48,34.42,34.81,266100
TECX,2026-07-15,34.45,35.0,32.25,32.5,240900
TECX,2026-07-16,31.79,32.66,30.3,30.65,162800
TECX,2026-07-17,30.18,32.75,30.18,32.6,289300
TECX,2026-07-20,32.63,33.4,31.38,32.07,145800
TECX,2026-07-21,32.04,33.26,31.88,32.8,146200
TECX,2026-07-22,32.59,32.59,31.36,31.59,127700
TECX,2026-07-23,31.18,32.03,30.9,31.61,105100
TECX,2026-07-24,31.61,31.73,30.25,30.37,99100
TECX,2026-07-27,30.53,31.54,30.33,30.61,160900
TECX,2026-07-28,30.78,30.78,29.39,29.8,146300
TECX,2026-07-29,29.83,30.5,27.96,28.43,165200
TECX,2026-07-30,28.28,29.08,27.82,28.51,185500
TECX,2026-07-31,28.47,28.6,27.24,28.03,253100
TECX,2026-08-03,27.8,28.27,27.31,27.92,106000
TECX,2026-08-04,28.27,29.51,27.81,29.17,145900
TECX,2026-08-05,29.49,30.01,28.57,29.56,125900
TECX,2026-08-06,29.91,30.81,29.51,30.22,92000
TECX,2026-08-07,30.79,31.84,30.45,30.98,271600
TECX,2026-08-10,31.12,33.02,30.0,32.71,139400
TECX,2026-08-11,33.09,33.74,31.7,31.87,162600
TECX,2026-08-12,31.89,37.3,31.89,36.83,665600
TECX,2026-08-13,37.06,37.4,33.85,33.98,277800
TECX,2026-08-14,33.63,35.03,33.32,34.91,84200
TECX,2026-08-17,34.9,35.06,33.7,33.85,143900
TECX,2026-08-18,33.79,37.2,33.5,36.61,453300
TECX,2026-08-19,37.1,37.5,36.07,37.04,200000
TECX,2026-08-20,36.51,37.23,35.68,36.05,196800
TECX,2026-08-21,36.42,38.23,36.38,37.63,188600
TECX,2026-08-24,37.28,38.25,35.5,36.47,222300
TECX,2026-08-25,36.52,38.12,36.52,37.71,144500
TECX,2026-08-26,37.41,38.85,35.76,35.97,145200
TECX,2026-08-27,35.76,38.0,35.55,36.7,278100
TECX,2026-08-28,36.11,36.96,34.95,35.62,157800
TECX,2026-08-31,35.67,35.67,29.78,29.94,719000
TECX,2026-09-01,30.0,31.97,28.96,31.22,240700
TECX,2026-09-02,31.22,31.8,29.77,30.38,167300
TECX,2026-09-03,30.68,32.52,29.45,29.92,140400
TECX,2026-09-04,29.85,31.12,29.74,30.75,159300
FMC,2026-03-03,13.7577,14.0641,13.1449,13.6786,3673700
FMC,2026-03-04,13.8565,14.0344,13.4513,13.5205,2323200
FMC,2026-03-05,13.7577,14.5583,13.6095,14.1234,3593100
FMC,2026-03-06,14.2222,14.2717,13.392,13.8763,2659100
FMC,2026-03-09,13.5403,14.0344,13.4316,13.9554,3698000
FMC,2026-03-10,13.8467,14.2519,13.5502,13.5798,2726200
FMC,2026-03-11,13.8071,14.1135,13.3525,14.074,3426900
FMC,2026-03-12,14.1728,14.7757,14.0641,14.1629,4380200
FMC,2026-03-13,14.5682,14.6275,13.8664,13.8763,3081900
FMC,2026-03-16,13.7379,13.906,13.4118,13.6391,3522400
FMC,2026-03-17,13.8071,14.7955,13.8071,14.0938,4210800
FMC,2026-03-18,14.1728,14.8745,13.9554,14.3804,4515700
FMC,2026-03-19,14.2717,14.3013,13.3821,13.7676,4073800
FMC,2026-03-20,13.649,13.7874,12.888,12.9374,13986800
FMC,2026-03-23,13.0955,14.4001,13.0362,14.0641,5447100
FMC,2026-03-24,14.1432,15.3391,14.1432,14.6571,5271700
FMC,2026-03-25,14.8745,15.3786,14.6176,15.26,3062400
FMC,2026-03-26,14.9734,15.6949,14.9734,15.4774,3560900
FMC,2026-03-27,15.2995,15.8036,15.0426,15.5763,2548800
FMC,2026-03-30,15.7542,16.7425,15.7344,16.614,5113100
FMC,2026-03-31,16.6835,17.2099,16.6339,17.1006,4018300
FMC,2026-04-01,17.051,17.1999,16.6736,17.0311,3051800
FMC,2026-04-02,16.9715,17.6369,16.6637,17.6269,3209400
FMC,2026-04-06,17.329,17.6567,17.041,17.0907,2384000
FMC,2026-04-07,17.2794,17.6667,17.1006,17.5177,2243500
FMC,2026-04-08,17.617,17.8951,16.9914,17.7163,3134700
FMC,2026-04-09,17.7958,18.044,16.9119,17.0907,1728300
FMC,2026-04-10,17.1701,17.4184,17.0609,17.329,1274600
FMC,2026-04-13,17.478,18.1632,17.3688,17.9447,1959000
FMC,2026-04-14,18.0242,18.044,17.1801,17.2992,1852200
FMC,2026-04-15,17.5574,17.8057,17.19,17.2992,1932300
FMC,2026-04-16,17.5972,17.7064,16.9616,17.4581,1461500
FMC,2026-04-17,17.1999,17.2397,16.9119,17.051,2477900
FMC,2026-04-20,16.8424,17.3191,16.6935,17.2297,2065300
FMC,2026-04-21,16.8821,16.9715,15.5614,15.76,3339200
FMC,2026-04-22,15.611,15.7401,14.4193,14.5882,4548300
FMC,2026-04-23,14.5186,14.757,13.9427,14.3498,2860800
FMC,2026-04-24,14.4591,14.8662,14.181,14.7768,2865200
FMC,2026-04-27,15.0648,15.7997,15.0549,15.4521,2837000
FMC,2026-04-28,15.6309,15.7898,14.9854,15.1542,2121600
FMC,2026-04-29,15.3032,15.4521,14.4889,14.5484,4992900
FMC,2026-04-30,16.0281,16.2863,15.0847,15.2734,5083600
FMC,2026-05-01,15.1046,15.4422,14.4789,14.7173,3643600
FMC,2026-05-04,14.7272,14.9059,14.4193,14.4591,2356900
FMC,2026-05-05,14.6775,15.045,14.3995,14.7669,1961700
FMC,2026-05-06,14.7669,15.045,14.5484,14.6875,2247800
FMC,2026-05-07,14.5981,14.8662,13.5454,13.5852,3443700
FMC,2026-05-08,13.5951,13.7143,13.2674,13.3071,3858700
FMC,2026-05-11,13.4958,13.7143,12.8801,13.0191,3345900
FMC,2026-05-12,13.1482,13.1979,12.7113,13.0588,4340300
FMC,2026-05-13,12.9595,12.9993,12.5722,12.6417,2858300
FMC,2026-05-14,12.7708,13.6845,12.7212,13.466,3595900
FMC,2026-05-15,13.4263,14.1214,13.4263,14.0718,4780900
FMC,2026-05-18,13.9427,14.3796,13.4362,13.4561,2742800
FMC,2026-05-19,13.4064,13.5057,12.602,12.6715,3456600
FMC,2026-05-20,12.4928,12.8404,12.1353,12.602,2727500
FMC,2026-05-21,12.4133,13.0886,12.2842,12.9198,2256900
FMC,2026-05-22,12.9099,13.1979,12.7708,13.0191,2173800
FMC,2026-05-26,12.9993,13.2872,12.7311,12.89,1884500
FMC,2026-05-27,13.0092,13.7838,13.0092,13.4163,2533200
FMC,2026-05-28,13.2376,13.5852,13.1879,13.4759,1577800
FMC,2026-05-29,13.4958,13.8831,13.3866,13.5653,3974700
FMC,2026-06-01,13.5554,13.5554,12.9397,13.2475,2407700
FMC,2026-06-02,13.1184,13.2376,12.89,13.039,1641900
FMC,2026-06-03,12.9397,12.9595,12.2147,12.2644,2925700
FMC,2026-06-04,12.3438,12.6517,12.0558,12.1055,2958900
FMC,2026-06-05,12.0856,12.2743,11.3309,11.5593,3667100
FMC,2026-06-08,11.4501,11.609,10.894,11.0231,4314900
FMC,2026-06-09,11.0231,11.5494,10.8443,11.4203,4496200
FMC,2026-06-10,11.2217,11.4699,10.7053,10.7251,3301000
FMC,2026-06-11,10.7053,11.3508,10.6457,11.1919,3448500
FMC,2026-06-12,11.3309,12.0558,11.3309,11.7679,3330300
FMC,2026-06-15,12.0459,12.3041,11.4004,11.4302,3180300
FMC,2026-06-16,11.4004,11.7182,11.4004,11.5196,3083800
FMC,2026-06-17,11.8076,12.5822,11.8076,11.8969,4476900
FMC,2026-06-18,11.9168,12.0062,10.9833,11.4699,8192200
FMC,2026-06-22,11.1521,11.4203,10.8344,10.9535,3604500
FMC,2026-06-23,11.0826,11.1919,10.6755,10.9436,3359000
FMC,2026-06-24,10.8244,11.3706,10.8145,11.2415,3767200
FMC,2026-06-25,11.4103,11.7976,11.1422,11.2415,3623900
FMC,2026-06-26,11.1521,11.7381,11.1521,11.6685,22300700
FMC,2026-06-29,11.4997,11.5394,11.0528,11.46,4014300
FMC,2026-06-30,11.54,11.9,11.26,11.5,3507800
FMC,2026-07-01,12.08,12.3,10.75,10.95,8770900
FMC,2026-07-02,11.0,11.77,11.0,11.35,6051000
FMC,2026-07-06,11.11,11.55,10.84,11.38,4451300
FMC,2026-07-07,11.45,11.88,11.44,11.59,3964900
FMC,2026-07-08,11.6,11.68,10.9,10.94,4596400
FMC,2026-07-09,10.85,11.26,10.77,10.89,3462800
FMC,2026-07-10,10.98,11.15,10.68,10.91,3496300
FMC,2026-07-13,11.06,11.44,10.88,10.91,3312200
FMC,2026-07-14,11.07,11.18,10.66,10.72,3015800
FMC,2026-07-15,10.75,10.92,10.56,10.83,3867200
FMC,2026-07-16,10.9,11.62,10.87,11.44,4482700
FMC,2026-07-17,11.53,11.7,11.08,11.21,3725300
FMC,2026-07-20,11.06,11.33,11.0,11.19,2969000
FMC,2026-07-21,11.19,11.47,11.08,11.37,2963700
FMC,2026-07-22,11.7,12.15,11.62,11.78,3274600
FMC,2026-07-23,11.78,12.01,11.46,11.69,2527100
FMC,2026-07-24,11.75,11.76,11.29,11.3,2118300
FMC,2026-07-27,11.26,11.36,11.05,11.12,2318700
FMC,2026-07-28,11.21,11.46,10.89,10.94,2747400
FMC,2026-07-29,10.93,11.01,9.95,10.01,7679100
FMC,2026-07-30,10.5,11.85,10.49,11.83,9908500
FMC,2026-07-31,11.57,11.74,10.65,10.71,5332100
FMC,2026-08-03,10.71,10.9,10.22,10.36,5787700
FMC,2026-08-04,10.26,10.56,10.09,10.55,4471700
FMC,2026-08-05,10.53,11.07,10.5,10.78,3217200
FMC,2026-08-06,10.69,10.84,10.45,10.55,3117500
FMC,2026-08-07,10.63,10.82,10.53,10.59,1990700
FMC,2026-08-10,10.51,10.66,10.12,10.46,3290400
FMC,2026-08-11,10.49,10.68,10.35,10.41,1896800
FMC,2026-08-12,10.45,10.45,10.08,10.24,2939800
FMC,2026-08-13,10.2,10.2,9.95,10.16,3546300
FMC,2026-08-14,10.2,10.33,10.02,10.15,2354200
FMC,2026-08-17,10.12,10.36,9.98,10.18,3124700
FMC,2026-08-18,10.27,10.33,10.0,10.12,1743700
FMC,2026-08-19,10.29,11.1,10.29,10.81,3499000
FMC,2026-08-20,10.76,10.98,10.53,10.88,2088200
FMC,2026-08-21,11.01,11.35,10.85,11.02,2819900
FMC,2026-08-24,11.05,11.43,10.97,11.28,2274600
FMC,2026-08-25,11.12,11.22,10.91,11.17,1876000
FMC,2026-08-26,11.18,11.62,11.05,11.08,2085700
FMC,2026-08-27,11.02,11.05,10.65,10.66,2602600
FMC,2026-08-28,10.91,11.33,10.78,11.33,2353900
FMC,2026-08-31,11.29,11.6,11.17,11.53,3735700
FMC,2026-09-01,11.44,11.94,11.39,11.88,3628100
FMC,2026-09-02,12.0,13.46,11.97,13.33,6342700
FMC,2026-09-03,13.3,13.42,12.38,12.98,4903500
FMC,2026-09-04,12.95,13.09,12.65,12.97,2583600
FICO,2026-03-03,1384.83,1465.6899,1376.85,1448.02,221700
FICO,2026-03-04,1443.0,1469.4301,1415.8199,1464.01,182600
FICO,2026-03-05,1461.25,1494.0,1454.2,1475.09,172600
